sender.country,sender.city,sender.state,sender.latitude,sender.longitude,receiver.country,receiver.city,receiver.state,receiver.latitude,receiver.longitude,date,number.of.items,percent.of.all.items
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1971-08-03,419,0.1544375928376341
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1971-08-29,460,0.169549624595016
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1974-09-23,284,0.10467846388040117
DEU, Bremen,NA,53.079296,8.801694,GDR, Zwickau,NA,50.710217,12.473372,1975-03-01,374,0.13785121651855647
DEU, Bremen,NA,53.079296,8.801694,GDR, Zwickau,NA,50.710217,12.473372,1975-03-04,367,0.13527111353558882
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-03-09,348,0.12826797686753383
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-03-15,385,0.1419056640632199
DEU, Bremen,NA,53.079296,8.801694,GDR, Zwickau,NA,50.710217,12.473372,1975-03-16,319,0.11757897879523935
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-05-06,479,0.17655276126307098
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-05-18,379,0.13969414722067622
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-05-19,496,0.1828187256502781
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-05-29,428,0.15775486810144965
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-06-17,448,0.1651265909099286
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-06-26,446,0.1643894186290807
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-07-14,529,0.19498206828426837
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-07-25,287,0.10578422230167302
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-08-18,361,0.13305959669304515
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-09-09,489,0.18023862266731047
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-09-29,400,0.14743445616957912
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-10-15,351,0.12937373528880566
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-10-21,406,0.1496459730121228
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-11-07,439,0.16180931564611306
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-04-18,280,0.10320411931870538
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-12-13,400,0.14743445616957912
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-01-07,404,0.1489088007312749
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-02-11,308,0.11352453125057592
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-03-01,426,0.15701769582060177
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-03-27,402,0.148171628450427
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-04-11,423,0.1559119373993299
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-04-15,481,0.1772899335439189
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-04-23,460,0.169549624595016
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-05-22,368,0.13563969967601278
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-06-02,289,0.10652139458252091
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-07-04,409,0.15075173143339465
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-07-11,386,0.14227425020364384
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-07-26,447,0.16475800476950467
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-08-10,560,0.20640823863741076
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-09-15,373,0.13748263037813252
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-10-05,582,0.2145171337267376
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-11-02,350,0.1290051491483817
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-11-27,478,0.17618417512264703
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-11-24,560,0.20640823863741076
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-11-27,457,0.16844386617374413
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-12-24,414,0.15259466213551437
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1977-01-01,362,0.1334281828334691
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1977-01-15,555,0.204565307935291
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1977-02-05,473,0.17434124442052729
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1977-02-26,472,0.17397265828010336
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1977-03-13,340,0.12531928774414225
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1977-03-29,492,0.1813443810885823
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1977-09-01,318,0.11721039265481539
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1978-08-07,411,0.15148890371424253
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1978-09-11,242,0.08919784598259536
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1979-04-14,412,0.1518574898546665
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1979-05-11,396,0.14596011160788333
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-12-13,508,0.18724175933536547
USA, Yellowstone ,WY,44.427963,-110.588455,GDR, Zwickau,NA,50.710217,12.473372,1975-04-04,365,0.13453394125474094
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1958-06-27,446,0.1643894186290807
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-03-15,517,0.190559034599181
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-05-29,370,0.13637687195686068
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-07-14,311,0.11463028967184775
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-09-09,384,0.14153707792279593
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1975-12-13,382,0.14079990564194805
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-04-14,439,0.16180931564611306
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1976-10-05,469,0.1728668998588315
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1977-01-15,457,0.16844386617374413
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1977-02-26,426,0.15701769582060177
USA, New York ,NY,40.712784,-74.005941000000007,GDR, Zwickau,NA,50.710217,12.473372,1977-06-14,344,0.12679363230583804
USA, Trenton ,NJ,40.217053,-74.742938,DEU, MÃ¼hlhausen ,TH,51.209865,10.4571,1862-09-28,476,0.17544700284179915
USA, Trenton ,NJ,40.217053,-74.742938,DEU, MÃ¼hlhausen ,TH,51.209865,10.4571,1863-08-20,403,0.14854021459085096
USA, Trenton ,NJ,40.217053,-74.742938,DEU, MÃ¼hlhausen ,TH,51.209865,10.4571,1867-06-10,332,0.12237059862075066
USA, Trenton ,NJ,40.217053,-74.742938,DEU, MÃ¼hlhausen ,TH,51.209865,10.4571,1870-11-09,352,0.12974232142922962
USA, Trenton ,NJ,40.217053,-74.742938,DEU, MÃ¼hlhausen ,TH,51.209865,10.4571,1871-09-13,365,0.13453394125474094
USA, Trenton ,NJ,40.217053,-74.742938,DEU, MÃ¼hlhausen ,TH,51.209865,10.4571,1872-05-22,381,0.1404313195015241
USA, Trenton ,NJ,40.217053,-74.742938,DEU, MÃ¼hlhausen ,TH,51.209865,10.4571,1872-12-15,399,0.14706587002915517
USA, Trenton ,NJ,40.217053,-74.742938,DEU, MÃ¼hlhausen ,TH,51.209865,10.4571,1878-12-14,381,0.1404313195015241
DEU, Erfurt ,TH,50.984768,11.02988,DEU, MÃ¼hlhausen ,TH,51.209865,10.4571,1851-11-17,322,0.11868473721651118
USA, Perry ,OK,36.289486,-97.288098,DEU, Jena ,TH,50.927054,11.589237,1936-09-07,572,0.21083127232249813
USA, Shamrock ,OK,35.910069,-96.583905,DEU, Jena ,TH,50.927054,11.589237,1936-10-17,401,0.14780304231000305
USA, Perry ,OK,36.289486,-97.288098,DEU, Jena ,TH,50.927054,11.589237,1936-12-03,409,0.15075173143339465
USA, Midford ,OK,36.806973,-97.733664,DEU, Jena ,TH,50.927054,11.589237,1937-01-11,306,0.11278735896972802
USA, Wellington ,KS,37.2653,-97.371712,DEU, Jena ,TH,50.927054,11.589237,1937-05-05,355,0.13084807985050145
USA, Rochester ,NY,43.16103,-77.610922,DEU, Jena ,TH,50.927054,11.589237,1957-12-23,331,0.12200201248032672
USA, Rochester ,NY,43.16103,-77.610922,DEU, Jena ,TH,50.927054,11.589237,1958-04-19,562,0.20714541091825864
USA, Rochester ,NY,43.16103,-77.610922,DEU, Jena ,TH,50.927054,11.589237,1938-12-12,439,0.16180931564611306
USA, Rochester ,NY,43.16103,-77.610922,DEU, Jena ,TH,50.927054,11.589237,1939-01-08,481,0.1772899335439189
USA, Rochester ,NY,43.16103,-77.610922,DEU, Jena ,TH,50.927054,11.589237,1939-03-24,249,0.091777948965563
USA, Rochester ,NY,43.16103,-77.610922,DEU, Jena ,TH,50.927054,11.589237,1939-06-30,393,0.14485435318661147
USA, Rochester ,NY,43.16103,-77.610922,DEU, Jena ,TH,50.927054,11.589237,1939-11-15,404,0.1489088007312749
USA, Rochester ,NY,43.16103,-77.610922,DEU, Jena ,TH,50.927054,11.589237,1941-02-01,400,0.14743445616957912
USA, Pittsburgh ,PN,40.440625,-79.995886,DEU, Jena ,TH,50.927054,11.589237,1943-02-10,518,0.19092762073960495
USA, Pittsburgh ,PN,40.440625,-79.995886,DEU, Jena ,TH,50.927054,11.589237,1943-06-21,538,0.1982993435480839
USA, Pittsburgh ,PN,40.440625,-79.995886,DEU, Jena ,TH,50.927054,11.589237,1944-02-15,334,0.12310777090159856
USA, Pittsburgh ,PN,40.440625,-79.995886,DEU, Jena ,TH,50.927054,11.589237,1945-01-07,388,0.14301142248449175
USA, Pittsburgh ,PN,40.440625,-79.995886,DEU, Jena ,TH,50.927054,11.589237,1945-08-23,312,0.11499887581227171
USA, Pittsburgh ,PN,40.440625,-79.995886,DEU, Jena ,TH,50.927054,11.589237,1948-07-02,451,0.16623234933120046
USA, Brownfield ,TX,33.181204,-102.274349,DEU, Jena ,TH,50.927054,11.589237,1949-06-23,435,0.16033497108441727
USA, Plainview ,TX,34.184794,-101.706842,DEU, Jena ,TH,50.927054,11.589237,1957-11-26,239,0.08809208756132351
USA, Plainview ,TX,34.184794,-101.706842,DEU, Jena ,TH,50.927054,11.589237,1958-06-03,458,0.16881245231416808
USA, Lubbock ,TX,33.577863,-101.855166,DEU, Jena ,TH,50.927054,11.589237,1958-07-19,315,0.11610463423354354
USA, Lubbock ,TX,33.577863,-101.855166,DEU, Jena ,TH,50.927054,11.589237,1958-11-03,320,0.11794756493566329
USA, Sweetwater ,TX,32.470952,-100.405938,DEU, Jena ,TH,50.927054,11.589237,1958-12-20,433,0.1595977988035694
USA, Sweetwater ,TX,32.470952,-100.405938,DEU, Jena ,TH,50.927054,11.589237,1959-02-21,436,0.16070355722484123
USA, Lubbock ,TX,33.577863,-101.855166,DEU, Jena ,TH,50.927054,11.589237,1959-05-02,372,0.13711404423770857
USA, Spur ,TX,33.476477,-100.855686,DEU, Jena ,TH,50.927054,11.589237,1959-08-06,335,0.1234763570420225
USA, Haskell ,TX,33.157603,-99.733701,DEU, Jena ,TH,50.927054,11.589237,1959-11-18,430,0.15849204038229756
USA, Lubbock ,TX,33.577863,-101.855166,DEU, Jena ,TH,50.927054,11.589237,1960-01-25,464,0.17102396915671178
USA, Lamesa ,TX,32.7376,-101.950992,DEU, Jena ,TH,50.927054,11.589237,1960-03-08,312,0.11499887581227171
USA, Lamesa ,TX,32.7376,-101.950992,DEU, Jena ,TH,50.927054,11.589237,1960-05-20,271,0.09988684405488985
USA, Lamesa ,TX,32.7376,-101.950992,DEU, Jena ,TH,50.927054,11.589237,1960-07-04,427,0.1573862819610257
USA, Rochester ,NY,43.16103,-77.610922,DEU, Jena ,TH,50.927054,11.589237,1961-01-15,564,0.20788258319910655
USA, Lubbock ,TX,33.577863,-101.855166,DEU, Jena ,TH,50.927054,11.589237,1961-05-26,371,0.13674545809728464
USA, Big Spring ,TX,32.250398,-101.478735,DEU, Jena ,TH,50.927054,11.589237,1961-07-19,356,0.1312166659909254
USA, Haskell ,TX,33.157603,-99.733701,DEU, Jena ,TH,50.927054,11.589237,1961-09-30,436,0.16070355722484123
USA, Seymour ,TX,33.594261,-99.260353,DEU, Jena ,TH,50.927054,11.589237,1961-10-20,408,0.1503831452929707
USA, Seymour ,TX,33.594261,-99.260353,DEU, Jena ,TH,50.927054,11.589237,1961-12-09,488,0.17987003652688652
USA, Guanah ,TX,34.297855,-99.740372,DEU, Jena ,TH,50.927054,11.589237,1962-06-03,511,0.18834751775663733
USA, Lubbock ,TX,33.577863,-101.855166,DEU, Jena ,TH,50.927054,11.589237,1962-10-16,401,0.14780304231000305
USA, Perryto ,TX,36.400031,-100.802651,DEU, Jena ,TH,50.927054,11.589237,1964-05-16,492,0.1813443810885823
USA, Burlington ,CO,39.306108,-102.269356,DEU, Jena ,TH,50.927054,11.589237,1965-03-08,456,0.16807528003332017
USA, Stratton ,CO,39.303328,-102.604645,DEU, Jena ,TH,50.927054,11.589237,1965-08-04,445,0.16402083248865676
USA, Ozona ,TX,30.702225,-101.201382,DEU, Jena ,TH,50.927054,11.589237,1969-06-07,218,0.08035177861242061
USA, Ozona ,TX,30.702225,-101.201382,DEU, Jena ,TH,50.927054,11.589237,1969-08-10,346,0.12753080458668592
USA, Seminole ,TX,32.718993,-102.64491,DEU, Jena ,TH,50.927054,11.589237,1976-08-29,414,0.15259466213551437
USA, Seminole ,TX,32.718993,-102.64491,DEU, Jena ,TH,50.927054,11.589237,1978-05-01,376,0.13858838879940436
USA, Seminole ,TX,32.718993,-102.64491,DEU, Jena ,TH,50.927054,11.589237,1978-10-09,534,0.1968249989863881
DEU, Jena ,TH,50.927054,11.589237,USA, Texas ,various places,33.079122,-96.730983,1959-12-16,460,0.169549624595016
DEU, Jena ,TH,50.927054,11.589237,USA, Texas ,various places,33.079122,-96.730983,1960-01-21,383,0.141168491782372
DEU, Jena ,TH,50.927054,11.589237,USA, Texas ,various places,33.079122,-96.730983,1961-10-03,438,0.16144072950568913
DEU, Jena ,TH,50.927054,11.589237,USA, Texas ,various places,33.079122,-96.730983,1961-10-19,274,0.1009926024761617
DEU, Jena ,TH,50.927054,11.589237,USA, Texas ,various places,33.079122,-96.730983,1961-10-23,461,0.16991821073543992
DEU, Jena ,TH,50.927054,11.589237,USA, Texas ,various places,33.079122,-96.730983,1961-11-12,417,0.15370042055678623
DEU, Jena ,TH,50.927054,11.589237,USA, Texas ,various places,33.079122,-96.730983,1961-12-30,427,0.1573862819610257
USA, Philadelphia ,PA,39.952584,-75.165222,DEU, Lobenstein,NA,50.449532,11.64425,1844-10-22,431,0.15886062652272148
USA, Philadelphia ,PA,39.952584,-75.165222,DEU, Lobenstein,NA,50.449532,11.64425,1846-08-02,293,0.1079957391442167
DEU, Lobenstein,NA,50.449532,11.64425,USA, Philadelphia ,PA,39.952584,-75.165222,1844-01-12,448,0.1651265909099286
DEU, Lobenstein,NA,50.449532,11.64425,USA, New York ,NY,40.712784,-74.005941000000007,1844-07-07,345,0.127162218446262
USA, New York ,NY,40.712784,-74.005941000000007,DEU, Lobenstein,NA,50.449532,11.64425,1872-01-25,312,0.11499887581227171
USA, New York ,NY,40.712784,-74.005941000000007,DEU, Lobenstein,NA,50.449532,11.64425,1873-05-27,363,0.13379676897389303
DEU, Glasin,NA,53.911305,11.73608,USA, Sandy Crick ,VI,42.873573,-91.07783,1863-08-12,447,0.16475800476950467
DEU, Glasin,NA,53.911305,11.73608,USA, Sandy Crick ,VI,42.873573,-91.07783,1863-12-19,463,0.17065538301628783
DEU, Glasin,NA,53.911305,11.73608,USA, Bellville ,VI,42.151721,-83.531129,1868-02-21,360,0.1326910105526212
USA, Cleveland ,OH,41.49932,-81.694361,DEU, Remptendorf ,TH,50.528715,11.659751,1872-03-24,413,0.15222607599509044
USA, Cleveland ,OH,41.49932,-81.694361,DEU, Remptendorf ,TH,50.528715,11.659751,1872-12-05,194,0.07150571124224588
USA, Frederick  Maryland,NA,39.414269,-77.410541,DEU, Remptendorf ,TH,50.528715,11.659751,1873-01-25,301,0.11094442826760828
USA, Covington ,KY,39.083671,-84.508554,DEU, Remptendorf ,TH,50.528715,11.659751,1873-04-03,480,0.17692134740349494
USA, Brooko Station,NA,42.426241,-71.89524,DEU, Remptendorf ,TH,50.528715,11.659751,1873-09-13,339,0.1249507016037183
USA, Ohio ,OH,40.417287,-82.907123,DEU, Remptendorf ,TH,50.528715,11.659751,1873-10-09,320,0.11794756493566329
USA, Ohio ,OH,40.417287,-82.907123,DEU, Remptendorf ,TH,50.528715,11.659751,1873-11-03,430,0.15849204038229756
USA, O. Folly Island ,SC,32.665642,-79.920669,DEU, Remptendorf ,TH,50.528715,11.659751,1874-03-20,241,0.08882925984217141
USA, O. Folly Island ,SC,32.665642,-79.920669,DEU, Remptendorf ,TH,50.528715,11.659751,1874-05-27,322,0.11868473721651118
USA, Fernandina ,FL,30.332184,-81.655651,DEU, Remptendorf ,TH,50.528715,11.659751,1874-12-31,273,0.10062401633573774
USA, Fernandina ,FL,30.332184,-81.655651,DEU, Remptendorf ,TH,50.528715,11.659751,1875-02-26,339,0.1249507016037183
USA, Fernandina ,FL,30.332184,-81.655651,DEU, Remptendorf ,TH,50.528715,11.659751,1875-03-14,428,0.15775486810144965
USA, Fernandina ,FL,30.332184,-81.655651,DEU, Remptendorf ,TH,50.528715,11.659751,1875-08-02,210,0.07740308948902903
USA, Fernandina ,FL,30.332184,-81.655651,DEU, Remptendorf ,TH,50.528715,11.659751,1875-09-22,240,0.08846067370174747
USA, Fernandina ,FL,30.332184,-81.655651,DEU, Remptendorf ,TH,50.528715,11.659751,1876-07-23,474,0.17470983056095124
USA, Jacksonville ,FL,30.332184,-81.655651,DEU, Remptendorf ,TH,50.528715,11.659751,1876-09-21,554,0.20419672179486706
USA, St. Augustine ,FL,29.901244,-81.312434,DEU, Remptendorf ,TH,50.528715,11.659751,1876-12-11,600,0.22115168425436868
USA, St. Augustine ,FL,29.901244,-81.312434,DEU, Remptendorf ,TH,50.528715,11.659751,1877-10-03,383,0.141168491782372
USA, St. Augustine ,FL,29.901244,-81.312434,DEU, Remptendorf ,TH,50.528715,11.659751,1877-12-25,412,0.1518574898546665
USA, St. Augustine ,FL,29.901244,-81.312434,DEU, Remptendorf ,TH,50.528715,11.659751,1878-05-04,522,0.19240196530130074
USA, St. Augustine ,FL,29.901244,-81.312434,DEU, Remptendorf ,TH,50.528715,11.659751,1878-11-24,502,0.1850302424928218
DEU, Stuttgart,NA,48.775846,9.182932,DEU, Remptendorf ,TH,50.528715,11.659751,1918-03-04,264,0.09730674107192222
DEU, Berlin,NA,52.520007,13.404954,DEU, Remptendorf ,TH,50.528715,11.659751,1925-10-25,481,0.1772899335439189
USA, New York ,NY,40.712784,-74.005941000000007,DEU, Remptendorf ,TH,50.528715,11.659751,1926-09-01,341,0.1256878738845662
USA, New York ,NY,40.712784,-74.005941000000007,DEU, Remptendorf ,TH,50.528715,11.659751,1939-03-18,390,0.14374859476533963
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1963-06-04,356,0.1312166659909254
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1963-12-28,354,0.13047949371007753
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1964-07-02,395,0.14559152546745938
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1967-06-24,520,0.19166479302045283
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1967-08-29,307,0.11315594511015196
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1967-12-13,505,0.18613600091409363
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1968-04-02,306,0.11278735896972802
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1969-03-19,281,0.10357270545912932
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1969-06-30,404,0.1489088007312749
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1971-07-15,389,0.14338000862491568
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1971-08-04,608,0.22410037337776026
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1973-08-25,344,0.12679363230583804
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1974-06-16,455,0.16770669389289625
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1975-06-28,339,0.1249507016037183
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1975-07-20,610,0.22483754565860814
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1976-03-31,521,0.1920333791608768
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1976-06-13,402,0.148171628450427
USA, Blue Ridge Summit ,PA,39.724262,-77.471378,DEU, Remptendorf ,TH,50.528715,11.659751,1977-04-27,273,0.10062401633573774
USA, Chicago ,IL,41.878114,-87.629798,DEU, Remptendorf ,TH,50.528715,11.659751,1918-11-17,262,0.09656956879107431
USA, Orange ,NJ,40.770619,-74.232648,DEU, Remptendorf ,TH,50.528715,11.659751,1866-09-16,523,0.1927705514417247
USA, Orange ,NJ,40.770619,-74.232648,DEU, Remptendorf ,TH,50.528715,11.659751,1876-08-07,475,0.1750784167013752
USA, Warrensville ,OH,41.326467,-76.945521,DEU, Remptendorf ,TH,50.528715,11.659751,1890-05-22,431,0.15886062652272148
USA, Warrensville ,OH,41.326467,-76.945521,DEU, Remptendorf ,TH,50.528715,11.659751,1890-09-20,366,0.1349025273951649
USA, Warrensville ,OH,41.326467,-76.945521,DEU, Remptendorf ,TH,50.528715,11.659751,1893-12-08,381,0.1404313195015241
USA, Ann Arbor ,MI,42.280826,-83.743038,DEU, Remptendorf ,TH,50.528715,11.659751,1916-05-12,537,0.19793075740765995
USA, Ann Arbor ,MI,42.280826,-83.743038,DEU, Remptendorf ,TH,50.528715,11.659751,1916-08-25,510,0.18797893161621337
USA, Homer ,OH,40.252612,-82.518687,DEU, Remptendorf ,TH,50.528715,11.659751,1917-03-25,351,0.12937373528880566
USA, Ann Arbor ,MI,42.280826,-83.743038,DEU, Remptendorf ,TH,50.528715,11.659751,1917-04-27,367,0.13527111353558882
USA, Ann Arbor ,MI,42.280826,-83.743038,DEU, Remptendorf ,TH,50.528715,11.659751,1918-01-24,390,0.14374859476533963
USA, Orange ,NJ,40.770619,-74.232648,DEU, Remptendorf ,TH,50.528715,11.659751,1930-12-06,527,0.1942448960034205
USA, Orange ,NJ,40.770619,-74.232648,DEU, Remptendorf ,TH,50.528715,11.659751,1931-12-06,269,0.09914967177404195
USA, New York ,NY,40.712784,-74.005941000000007,DEU, Remptendorf ,TH,50.528715,11.659751,1940-08-20,357,0.13158525213134936
USA, New York ,NY,40.712784,-74.005941000000007,DEU, Remptendorf ,TH,50.528715,11.659751,1960-10-04,310,0.11426170353142381
USA, New York ,NY,40.712784,-74.005941000000007,DEU, Remptendorf ,TH,50.528715,11.659751,1962-11-05,342,0.12605646002499013
USA, New York ,NY,40.712784,-74.005941000000007,DEU, Remptendorf ,TH,50.528715,11.659751,1964-06-01,370,0.13637687195686068
USA, New York ,NY,40.712784,-74.005941000000007,DEU, Remptendorf ,TH,50.528715,11.659751,1965-10-10,453,0.16696952161204834
USA, New York ,NY,40.712784,-74.005941000000007,DEU, Remptendorf ,TH,50.528715,11.659751,1966-01-24,368,0.13563969967601278
USA, Wilmington ,Delaware,39.739072,-75.539788,DEU, Remptendorf ,TH,50.528715,11.659751,1966-04-25,351,0.12937373528880566
USA, Wilmington ,Delaware,39.739072,-75.539788,DEU, Remptendorf ,TH,50.528715,11.659751,1967-06-28,289,0.10652139458252091
USA, Wilmington ,Delaware,39.739072,-75.539788,DEU, Wilhelmshaven,NA,53.53234,8.106872,1967-08-28,428,0.15775486810144965
USA, Wilmington ,Delaware,39.739072,-75.539788,DEU, Remptendorf ,TH,50.528715,11.659751,1969-06-23,445,0.16402083248865676
USA, Wilmington ,Delaware,39.739072,-75.539788,DEU, Remptendorf ,TH,50.528715,11.659751,1970-09-19,327,0.12052766791863093
USA, Wilmington ,Delaware,39.739072,-75.539788,DEU, Remptendorf ,TH,50.528715,11.659751,1971-08-02,407,0.15001455915254674
